Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Day,Impressions,Clicks,CV,Media Cost Margin,Google_position,Yahoo!_Position
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,29-Sep-17,10440,14,,1783,NaN,NaN
01_指名,PC,Listing,Yahoo!,-,-,29-Sep-17,1473,62,,5474,NaN,1.03
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,29-Sep-17,7525,13,,1136,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,29-Sep-17,3965,1,,151,NaN,NaN
01_指名,SP,Listing,Yahoo!,-,-,29-Sep-17,647,18,1,2040,NaN,1.08
00_手数料無料,PC,RT,GDN,S1.TOPページ離脱,-,29-Sep-17,1049,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,29-Sep-17,837,1,,1800,NaN,NaN
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,29-Sep-17,2719,13,,740,NaN,NaN
06_外貨預金,PC,AT,YDN,-,-,29-Sep-17,12003,0,,0,NaN,NaN
02_指名関連,SP,Listing,Yahoo!,-,-,29-Sep-17,6614,26,,7961,NaN,1.63
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,29-Sep-17,65384,8,,1813,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,29-Sep-17,28093,5,,1108,NaN,NaN
06_外貨預金,SP,Listing,Google,-,-,29-Sep-17,197,2,,355,2.95,NaN
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,29-Sep-17,36130,7,,1772,NaN,NaN
02_指名関連,PC,Listing,Yahoo!,-,-,29-Sep-17,9323,37,,7231,NaN,2.58
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,29-Sep-17,7606,10,,1198,NaN,NaN
06_外貨預金,SP,AT,YDN,ST,-,29-Sep-17,2215,3,,68,NaN,NaN
00_手数料無料,SP,RT,GDN,S1.TOPページ離脱,-,29-Sep-17,252,0,,0,NaN,NaN
04_海外での利用,PC,RT,GDN,S2.コンテンツ離脱,-,29-Sep-17,100077,120,,19169,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,8日～15日,29-Sep-17,23737,3,,640,NaN,NaN
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,29-Sep-17,17415,16,,4756,NaN,NaN
06_外貨預金,SP,AT,YDN,-,-,29-Sep-17,18776,50,,1570,NaN,NaN
04_海外での利用,SP,RT,GDN,S2.コンテンツ離脱,-,29-Sep-17,74034,197,,22966,NaN,NaN
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,29-Sep-17,21870,27,,6498,NaN,NaN
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,31日～90日,29-Sep-17,8567,19,,1576,NaN,NaN
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,8日～15日,29-Sep-17,6173,12,,1487,NaN,NaN
06_外貨預金,PC,Listing,Google,-,-,29-Sep-17,123,1,,313,4.12,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,29-Sep-17,1972,2,,2384,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,31日～90日,29-Sep-17,24711,10,,1241,NaN,NaN
03_口座開設一般,SP,Listing,Yahoo!,-,-,29-Sep-17,5199,21,,6030,NaN,2.05
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,29-Sep-17,14723,10,,2717,NaN,NaN
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,29-Sep-17,27884,26,,5495,NaN,NaN
03_口座開設一般,PC,Listing,Yahoo!,-,-,29-Sep-17,8391,17,,6089,NaN,2.75
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,29-Sep-17,5379,11,,1044,NaN,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,29-Sep-17,5404,18,,1246,NaN,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,29-Sep-17,4276,9,,673,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,29-Sep-17,3042,0,,0,NaN,NaN
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,29-Sep-17,2941,6,,1166,NaN,NaN
03_口座開設一般,PC,RT,GDN,S1.TOPページ離脱,-,29-Sep-17,8311,1,,397,NaN,NaN
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,29-Sep-17,26273,10,,3298,NaN,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,29-Sep-17,8773,11,,796,NaN,NaN
03_口座開設一般,SP,RT,GDN,S1.TOPページ離脱,-,29-Sep-17,2978,3,,419,NaN,NaN
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,29-Sep-17,55553,14,,2737,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,29-Sep-17,17262,5,,906,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,29-Sep-17,14572,6,,1936,NaN,NaN
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,29-Sep-17,37886,1,,388,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,29-Sep-17,2493,2,,336,NaN,NaN
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,29-Sep-17,2547,4,,1046,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,29-Sep-17,1327,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,29-Sep-17,718,5,,514,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,29-Sep-17,2934,0,,0,NaN,NaN
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,29-Sep-17,3103,1,,128,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,29-Sep-17,8632,25,,2528,NaN,NaN
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,29-Sep-17,3500,3,,284,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,29-Sep-17,757,5,,2509,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,29-Sep-17,535,2,,4122,NaN,NaN
04_海外での利用,SP,AT,GDN,CT,-,29-Sep-17,3,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,29-Sep-17,1272,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,16日～30日,29-Sep-17,30909,6,,1759,NaN,NaN
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,29-Sep-17,16131,7,,1691,NaN,NaN
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,16日～30日,29-Sep-17,7358,12,,1109,NaN,NaN
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,29-Sep-17,14174,49,,3780,NaN,NaN
07_投資信託,PC,Listing,Yahoo!,-,-,29-Sep-17,4,0,,0,NaN,3.5
07_投資信託,PC,Listing,Google,-,-,29-Sep-17,88,0,,0,3.82,NaN
07_投資信託,SP,Listing,Google,-,-,29-Sep-17,301,6,,2338,2.45,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,29-Sep-17,379,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,29-Sep-17,23439,52,,4506,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,29-Sep-17,2580,2,,2053,NaN,NaN
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,29-Sep-17,25524,7,,1157,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,29-Sep-17,651,0,,0,NaN,NaN
07_投資信託,SP,Listing,Yahoo!,-,-,29-Sep-17,3,1,,482,NaN,1
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,29-Sep-17,44998,14,,2983,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,29-Sep-17,1039,0,,0,NaN,NaN
02_指名関連,SP,Listing,Yahoo!,-,-,28-Sep-17,6447,34,,9704,NaN,1.7
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,28-Sep-17,645,0,,0,NaN,NaN
06_外貨預金,PC,AT,YDN,-,-,28-Sep-17,30247,1,,29,NaN,NaN
06_外貨預金,SP,Listing,Google,-,-,28-Sep-17,209,4,,600,3.14,NaN
06_外貨預金,SP,AT,YDN,-,-,28-Sep-17,19136,30,,904,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,28-Sep-17,30708,10,,2468,NaN,NaN
06_外貨預金,PC,Listing,Google,-,-,28-Sep-17,155,4,,839,4.38,NaN
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,13708,13,,2162,NaN,NaN
02_指名関連,PC,Listing,Yahoo!,-,-,28-Sep-17,8757,44,,7727,NaN,2.52
06_外貨預金,SP,AT,YDN,ST,-,28-Sep-17,2016,3,,49,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,28-Sep-17,614,2,,235,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,28-Sep-17,1243,3,,434,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,28-Sep-17,24057,6,,1506,NaN,NaN
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,18149,19,,3665,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,28-Sep-17,2098,2,,2519,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,28-Sep-17,16462,2,1,528,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,28-Sep-17,420,0,,0,NaN,NaN
06_外貨預金,PC,AT,YDN,ST,-,28-Sep-17,20103,2,,110,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,28-Sep-17,482,1,,47,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,28-Sep-17,10098,32,,3272,NaN,NaN
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,16日～30日,28-Sep-17,3690,2,,142,NaN,NaN
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,28-Sep-17,3487,12,,937,NaN,NaN
04_海外での利用,SP,RT,GDN,S1.TOPページ離脱,-,28-Sep-17,5458,6,,935,NaN,NaN
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,16日～30日,28-Sep-17,49843,6,,1630,NaN,NaN
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,2231,2,,304,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,28-Sep-17,1035,2,,169,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,28-Sep-17,6662,2,,389,NaN,NaN
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,28-Sep-17,4972,11,,776,NaN,NaN
05_海外への送金,SP,Listing,Yahoo!,-,-,28-Sep-17,190,2,,1048,NaN,1.08
05_海外への送金,PC,Listing,Yahoo!,-,-,28-Sep-17,283,4,,1518,NaN,1.18
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,28-Sep-17,14209,27,,3182,NaN,NaN
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,9914,8,,1648,NaN,NaN
03_口座開設一般,SP,AT,YDN,-,-,28-Sep-17,14359,12,,360,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,1日～3日,28-Sep-17,41493,9,,2726,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,28-Sep-17,3352,2,,569,NaN,NaN
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,28-Sep-17,8111,13,,1462,NaN,NaN
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,1日～3日,28-Sep-17,7579,16,,2416,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,28-Sep-17,4845,11,,1409,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,28-Sep-17,919,2,,970,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,28-Sep-17,847,1,,2107,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,31日～90日,28-Sep-17,30693,11,,2166,NaN,NaN
03_口座開設一般,SP,Listing,Google,-,-,28-Sep-17,8596,373,4,103483,1.6,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,28-Sep-17,38676,9,,2533,NaN,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,28-Sep-17,4932,13,,859,NaN,NaN
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,23816,23,,3947,NaN,NaN
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,4788,5,,2015,NaN,NaN
03_口座開設一般,PC,Listing,Google,-,-,28-Sep-17,3376,69,1,28607,1.81,NaN
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,11745,3,,750,NaN,NaN
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,28-Sep-17,30211,7,,2261,NaN,NaN
04_海外での利用,SP,AT,GDN,CT,-,28-Sep-17,12,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,28-Sep-17,17526,45,,3632,NaN,NaN
04_海外での利用,PC,AT,GDN,CT,-,28-Sep-17,3,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,28-Sep-17,82289,15,,3599,NaN,NaN
00_手数料無料,SP,RT,GDN,S1.TOPページ離脱,-,28-Sep-17,491,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,28-Sep-17,20427,5,,1156,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,16日～30日,28-Sep-17,37528,11,,2700,NaN,NaN
00_手数料無料,PC,RT,GDN,S1.TOPページ離脱,-,28-Sep-17,1867,1,,307,NaN,NaN
03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,16日～30日,28-Sep-17,3100,0,,0,NaN,NaN
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,11587,14,,3306,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,28-Sep-17,4084,1,,288,NaN,NaN
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,1日～3日,28-Sep-17,3354,6,,841,NaN,NaN
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,1日～3日,28-Sep-17,55785,12,,3970,NaN,NaN
00_手数料無料,SP,AT,YDN,-,-,28-Sep-17,26621,49,,4739,NaN,NaN
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,28-Sep-17,7292,15,,1538,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,28-Sep-17,27555,5,,1439,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,28-Sep-17,2883,1,,332,NaN,NaN
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,2299,2,,510,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,28-Sep-17,898,1,,313,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,28-Sep-17,3466,11,,1470,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,28-Sep-17,6881,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,28-Sep-17,20166,52,,3650,NaN,NaN
03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,1日～3日,28-Sep-17,3028,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,28-Sep-17,2892,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,28-Sep-17,23957,7,,2412,NaN,NaN
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,28-Sep-17,27699,70,,6361,NaN,NaN
00_手数料無料,SP,RT,GDN,S2.コンテンツ離脱,-,28-Sep-17,7704,16,,1912,NaN,NaN
03_口座開設一般,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,28-Sep-17,438,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,28-Sep-17,30408,10,,2186,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,28-Sep-17,22376,10,,1694,NaN,NaN
00_手数料無料,PC,AT,YDN,-,-,28-Sep-17,26487,5,,252,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,4日～7日,28-Sep-17,14010,2,,504,NaN,NaN
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,16486,19,,6008,NaN,NaN
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,16日～30日,28-Sep-17,9639,13,,1506,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,28-Sep-17,746,3,,1984,NaN,NaN
07_投資信託,PC,Listing,Google,-,-,28-Sep-17,128,1,,540,4.36,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,28-Sep-17,433,1,,92,NaN,NaN
07_投資信託,SP,Listing,Yahoo!,-,-,28-Sep-17,470,0,,0,NaN,2.61
07_投資信託,SP,Listing,Google,-,-,28-Sep-17,318,10,,3059,2.43,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,28-Sep-17,1167,1,,451,NaN,NaN
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,31日～90日,28-Sep-17,56133,9,,2052,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,28-Sep-17,2342,0,,0,NaN,NaN
07_投資信託,PC,Listing,Yahoo!,-,-,28-Sep-17,608,2,,644,NaN,3.89
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,28-Sep-17,1393,2,,127,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,28-Sep-17,2033,1,,3318,NaN,NaN
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,910,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,28-Sep-17,2316,2,,409,NaN,NaN
02_指名関連,SP,Listing,Google,-,-,28-Sep-17,16759,344,6,115265,1.74,NaN
06_外貨預金,PC,RT,YDN,S1.TOPページ離脱,4日～7日,28-Sep-17,25689,3,,1195,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,31日～90日,28-Sep-17,24543,3,,652,NaN,NaN
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,971,0,,0,NaN,NaN
02_指名関連,PC,Listing,Google,-,-,28-Sep-17,5557,122,,54828,1.58,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,28-Sep-17,49813,7,,1795,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,28-Sep-17,4959,2,,1336,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,28-Sep-17,1113,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,28-Sep-17,3188,14,,4624,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,28-Sep-17,1541,8,,1745,NaN,NaN
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,57948,85,,13483,NaN,NaN
06_外貨預金,SP,AT,GDN,-,-,28-Sep-17,3,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,28-Sep-17,4696,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,28-Sep-17,6995,3,,538,NaN,NaN
06_外貨預金,SP,RT,YDN,S1.TOPページ離脱,4日～7日,28-Sep-17,1672,3,,389,NaN,NaN
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,28-Sep-17,33541,46,,7703,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,28-Sep-17,930,3,,1268,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,28-Sep-17,576,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,28-Sep-17,2761,2,,204,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,28-Sep-17,4347,0,,0,NaN,NaN
06_外貨預金,PC,AT,GDN,-,-,28-Sep-17,1,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,8日～15日,28-Sep-17,17329,2,,678,NaN,NaN
03_口座開設一般,SP,RT,GDN,S1.TOPページ離脱,-,28-Sep-17,3288,5,,1002,NaN,NaN
00_手数料無料,PC,RT,GDN,S2.コンテンツ離脱,-,28-Sep-17,5913,9,,1715,NaN,NaN
00_手数料無料,PC,RT,YDN,S2.コンテンツ離脱,4日～7日,28-Sep-17,15354,1,,416,NaN,NaN
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,1日～3日,28-Sep-17,33256,18,,2482,NaN,NaN
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,28-Sep-17,17616,66,,3914,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,28-Sep-17,1495,1,,199,NaN,NaN
05_海外への送金,SP,Listing,Google,-,-,28-Sep-17,1079,29,,9751,1.97,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,28-Sep-17,8431,13,,1205,NaN,NaN
03_口座開設一般,PC,RT,GDN,S1.TOPページ離脱,-,28-Sep-17,8891,9,,1304,NaN,NaN
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,5490,4,,1103,NaN,NaN
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,28-Sep-17,59276,14,,3692,NaN,NaN
05_海外への送金,PC,Listing,Google,-,-,28-Sep-17,1000,28,,10528,2.1,NaN
06_外貨預金,SP,RT,GDN,S1.TOPページ離脱,-,28-Sep-17,5572,3,,361,NaN,NaN
03_口座開設一般,SP,Listing,Yahoo!,-,-,28-Sep-17,5223,28,,8844,NaN,2.02
06_外貨預金,PC,RT,GDN,S1.TOPページ離脱,-,28-Sep-17,7774,1,,178,NaN,NaN
00_手数料無料,PC,RT,YDN,S1.TOPページ離脱,1日～3日,28-Sep-17,30592,5,,1522,NaN,NaN
03_口座開設一般,SP,AT,GDN,-,-,28-Sep-17,1,0,,0,NaN,NaN
03_口座開設一般,PC,Listing,Yahoo!,-,-,28-Sep-17,8227,16,,4075,NaN,3.02
06_外貨預金,PC,RT,YDN,S2.コンテンツ離脱,8日～15日,28-Sep-17,46258,15,,5068,NaN,NaN
06_外貨預金,PC,Listing,Yahoo!,-,-,28-Sep-17,448,1,,918,NaN,2.74
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,28-Sep-17,8916,15,,1702,NaN,NaN
06_外貨預金,SP,Listing,Yahoo!,-,-,28-Sep-17,542,1,,216,NaN,2.11
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,28-Sep-17,6112,7,,414,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,28-Sep-17,1030,3,,425,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,28-Sep-17,6190,3,,2657,NaN,NaN
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,8日～15日,28-Sep-17,6743,16,,1925,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,28-Sep-17,11195,3,,1199,NaN,NaN
03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,8日～15日,28-Sep-17,2255,2,,380,NaN,NaN
04_海外での利用,PC,RT,GDN,S2.コンテンツ離脱,-,28-Sep-17,79975,98,,13643,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,8日～15日,28-Sep-17,24904,5,,1038,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,28-Sep-17,1040,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S1.TOPページ離脱,31日～90日,28-Sep-17,8638,18,,1301,NaN,NaN
06_外貨預金,SP,RT,YDN,S2.コンテンツ離脱,1日～3日,28-Sep-17,4328,16,,1186,NaN,NaN
03_口座開設一般,SP,RT,YDN,S2.コンテンツ離脱,4日～7日,28-Sep-17,3983,5,,546,NaN,NaN
03_口座開設一般,SP,RT,GDN,S2.コンテンツ離脱,-,28-Sep-17,38415,58,,7848,NaN,NaN
01_指名,SP,Listing,Yahoo!,-,-,28-Sep-17,662,14,,1714,NaN,1.08
03_口座開設一般,PC,RT,GDN,S2.コンテンツ離脱,-,28-Sep-17,19181,21,,2742,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,28-Sep-17,1143,2,,3478,NaN,NaN
01_指名,PC,Listing,Google,-,-,28-Sep-17,1751,158,,20545,1,NaN
04_海外での利用,SP,RT,GDN,S2.コンテンツ離脱,-,28-Sep-17,63185,178,,16238,NaN,NaN
03_口座開設一般,SP,RT,YDN,S1.TOPページ離脱,31日～90日,28-Sep-17,2795,3,,180,NaN,NaN
04_海外での利用,PC,RT,YDN,S2.コンテンツ離脱,16日～30日,28-Sep-17,42141,11,,1825,NaN,NaN
01_指名,SP,Listing,Google,-,-,28-Sep-17,1200,155,1,9736,1,NaN
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,28-Sep-17,7204,10,,3492,NaN,NaN
01_指名,PC,Listing,Yahoo!,-,-,28-Sep-17,1563,61,,3262,NaN,1.03
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,28-Sep-17,26957,67,,5791,NaN,NaN
04_海外での利用,PC,RT,YDN,S1.TOPページ離脱,4日～7日,28-Sep-17,19834,4,,845,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,28-Sep-17,3541,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,28-Sep-17,4774,4,,1001,NaN,NaN
